fight_id,event_date,weight_class,outcome,fighter_a_name,fighter_b_name,fighter_a_age,fighter_a_height,fighter_a_reach,fighter_a_weight,fighter_a_control_time_per_fight,fighter_b_age,fighter_b_height,fighter_b_reach,fighter_b_weight,fighter_b_control_time_per_fight,fighter_a_reversals,fighter_a_round1_control_time,fighter_a_round1_reversals,fighter_a_round1_sig_strikes_landed,fighter_a_round1_sig_strikes_attempted,fighter_a_head_strikes_landed,fighter_a_head_strikes_attempted,fighter_a_body_strikes_landed,fighter_a_body_strikes_attempted,fighter_a_leg_strikes_landed,fighter_a_leg_strikes_attempted,fighter_a_distance_strikes_landed,fighter_a_distance_strikes_attempted,fighter_a_clinch_strikes_landed,fighter_a_clinch_strikes_attempted,fighter_a_ground_strikes_landed,fighter_a_ground_strikes_attempted,fighter_b_reversals,fighter_b_round1_control_time,fighter_b_round1_reversals,fighter_b_round1_sig_strikes_landed,fighter_b_round1_sig_strikes_attempted,fighter_b_head_strikes_landed,fighter_b_head_strikes_attempted,fighter_b_body_strikes_landed,fighter_b_body_strikes_attempted,fighter_b_leg_strikes_landed,fighter_b_leg_strikes_attempted,fighter_b_distance_strikes_landed,fighter_b_distance_strikes_attempted,fighter_b_clinch_strikes_landed,fighter_b_clinch_strikes_attempted,fighter_b_ground_strikes_landed,fighter_b_ground_strikes_attempted,fighter_a_sig_strikes_landed,fighter_a_sig_strikes_attempted,fighter_a_takedowns_landed,fighter_a_takedowns_attempted,fighter_a_control_time,fighter_a_knockdowns,fighter_a_submission_attempts,fighter_a_fight_minutes,fighter_b_sig_strikes_landed,fighter_b_sig_strikes_attempted,fighter_b_takedowns_landed,fighter_b_takedowns_attempted,fighter_b_control_time,fighter_b_knockdowns,fighter_b_submission_attempts,fighter_b_fight_minutes,reach_diff,age_diff,method,A_open_odds,B_open_odds,A_open_prob,B_open_prob,opening_odds_diff,implied_prob_A
e8307c7686c42d8c,"November 22, 2025",Heavyweight,1,Waldo Cortes Acosta,Shamil Gaziev,34.2,76.0,78.0,260.0,5.853658536585366,35.9,76.0,78.0,265.0,0.0,0.0,8.0,0.0,10.0,21.0,8.0,19.0,1.0,1.0,1.0,1.0,9.0,18.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,15.0,4.0,13.0,1.0,1.0,1.0,1.0,6.0,15.0,0.0,0.0,0.0,0.0,10.0,21.0,0.0,0.0,8.0,2.0,0.0,1.3666666666666667,6.0,15.0,0.0,0.0,0.0,0.0,0.0,1.3666666666666667,0.0,-1.6999999999999955,KO/TKO,-105.0,-115.0,0.5121951219512195,0.5348837209302325,-0.0226885989790129,0.5121951219512195
00ee51bba08b7a08,"November 22, 2025",Flyweight,0,Tagir Ulanbekov,Kyoji Horiguchi,34.4,67.0,70.0,125.0,6.9105691056910565,35.2,64.0,63.0,125.0,27.154471544715445,0.0,85.0,0.0,5.0,24.0,3.0,18.0,2.0,8.0,1.0,1.0,6.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,36.0,60.0,4.0,4.0,9.0,13.0,25.0,41.0,0.0,3.0,24.0,33.0,6.0,27.0,1.0,2.0,85.0,0.0,1.0,12.3,49.0,77.0,0.0,1.0,334.0,2.0,1.0,12.3,7.0,-0.8000000000000043,Submission,,155.0,,0.392156862745098,,
5e6a74db89f5410c,"November 22, 2025",Featherweight,0,Bogdan Grad,Luke Riley,30.2,68.0,70.0,145.0,42.72727272727273,26.5,69.0,69.0,145.0,2.727272727272727,0.0,235.0,0.0,6.0,9.0,6.0,12.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,3.0,7.0,11.0,19.0,1.0,2.0,2.0,2.0,4.0,11.0,1.0,1.0,9.0,11.0,7.0,13.0,4.0,7.0,235.0,0.0,0.0,5.5,14.0,23.0,0.0,0.0,15.0,1.0,0.0,5.5,1.0,3.6999999999999993,KO/TKO,165.0,-190.0,0.3773584905660377,0.6551724137931034,-0.2778139232270656,0.3773584905660377
c49485cedb878cf0,"November 22, 2025",Welterweight,1,Nicolas Dalby,Saygid Izagakhmaev,41.1,71.0,74.0,170.0,25.933333333333334,31.3,72.0,74.0,170.0,21.2,1.0,186.0,0.0,5.0,15.0,13.0,41.0,8.0,16.0,5.0,6.0,11.0,40.0,13.0,21.0,2.0,2.0,0.0,53.0,0.0,7.0,12.0,11.0,23.0,9.0,10.0,0.0,1.0,8.0,19.0,10.0,12.0,2.0,3.0,26.0,63.0,0.0,2.0,389.0,0.0,0.0,15.0,20.0,34.0,4.0,10.0,318.0,0.0,0.0,15.0,0.0,9.8,Decision - Split,330.0,-400.0,0.2325581395348837,0.8,-0.5674418604651164,0.2325581395348837
443f30a4a856584a,"November 22, 2025",Flyweight,0,Alex Perez,Asu Almabayev,33.7,66.0,65.0,125.0,13.311897106109324,31.9,64.0,65.0,125.0,6.945337620578778,0.0,0.0,0.0,18.0,60.0,14.0,57.0,15.0,23.0,11.0,18.0,32.0,85.0,3.0,7.0,5.0,6.0,0.0,58.0,0.0,20.0,45.0,24.0,76.0,8.0,10.0,4.0,4.0,32.0,84.0,4.0,6.0,0.0,0.0,40.0,98.0,3.0,5.0,138.0,0.0,0.0,10.366666666666667,36.0,90.0,2.0,5.0,72.0,0.0,1.0,10.366666666666667,0.0,1.8000000000000045,Submission,140.0,-160.0,0.4166666666666667,0.6153846153846154,-0.1987179487179487,0.4166666666666667
f5564a9eeebd4ea0,"November 22, 2025",Light Heavyweight,1,Abdul Rakhman Yakhyaev,Rafael Cerqueira,25.0,74.0,78.0,205.0,43.63636363636363,35.8,75.0,76.0,205.0,0.0,0.0,24.0,0.0,6.0,10.0,6.0,10.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,1.0,24.0,1.0,1.0,0.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.55,2.0,-10.799999999999995,Submission,,450.0,,0.1818181818181818,,
6f0231915cc28507,"November 22, 2025",Bantamweight,0,Bekzat Almakhan,Aleksandre Topuria,28.2,67.0,68.0,135.0,0.0666666666666666,29.9,67.0,68.0,135.0,9.333333333333334,0.0,0.0,0.0,12.0,39.0,26.0,102.0,8.0,11.0,5.0,6.0,38.0,116.0,1.0,2.0,0.0,1.0,0.0,40.0,0.0,17.0,28.0,45.0,75.0,1.0,5.0,1.0,1.0,44.0,77.0,1.0,2.0,2.0,2.0,39.0,119.0,0.0,1.0,1.0,0.0,0.0,15.0,47.0,81.0,2.0,7.0,140.0,0.0,0.0,15.0,0.0,-1.6999999999999993,Decision - Unanimous,170.0,-200.0,0.3703703703703703,0.6666666666666666,-0.2962962962962963,0.3703703703703703
335064c3380e2f10,"November 22, 2025",Middleweight,1,Ismail Naurdiev,Ryan Loder,29.3,70.0,74.0,185.0,1.3953488372093024,34.5,74.0,76.0,185.0,0.0,0.0,2.0,0.0,3.0,6.0,2.0,5.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,1.0,0.0,1.4333333333333331,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.4333333333333331,-2.0,-5.199999999999999,KO/TKO,-155.0,135.0,0.6078431372549019,0.425531914893617,0.1823112223612848,0.6078431372549019
46f81d5ecd974c1c,"November 22, 2025",Lightweight,1,Nurullo Aliev,Shem Rock,25.0,70.0,72.0,155.0,14.933333333333334,32.1,71.0,73.0,155.0,2.1333333333333333,0.0,30.0,0.0,28.0,53.0,37.0,97.0,10.0,14.0,4.0,6.0,43.0,105.0,7.0,11.0,1.0,1.0,0.0,0.0,0.0,12.0,29.0,9.0,53.0,18.0,32.0,17.0,19.0,40.0,97.0,4.0,7.0,0.0,0.0,51.0,117.0,1.0,5.0,224.0,0.0,1.0,15.0,44.0,104.0,1.0,9.0,32.0,0.0,0.0,15.0,-1.0,-7.100000000000001,Decision - Unanimous,-400.0,330.0,0.8,0.2325581395348837,0.5674418604651164,0.8
9027e156c6f1988a,"November 22, 2025",Heavyweight,0,Marek Bujlo,Denzel Freeman,33.2,76.0,77.0,265.0,1.8666666666666667,34.1,73.0,77.0,265.0,0.0,0.0,0.0,0.0,14.0,26.0,3.0,22.0,6.0,14.0,22.0,44.0,31.0,79.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,22.0,19.0,43.0,6.0,10.0,24.0,26.0,45.0,73.0,4.0,6.0,0.0,0.0,31.0,80.0,0.0,0.0,28.0,0.0,0.0,15.0,49.0,79.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-0.8999999999999986,Decision - Unanimous,-185.0,160.0,0.6491228070175439,0.3846153846153846,0.2645074224021592,0.6491228070175439
856f6ee049373843,"November 15, 2025",Welterweight,0,Jack Della Maddalena,Islam Makhachev,29.3,71.0,73.0,170.0,0.0,34.1,70.0,70.0,170.0,46.0,0.0,0.0,0.0,4.0,18.0,10.0,45.0,6.0,12.0,2.0,4.0,14.0,56.0,4.0,5.0,0.0,0.0,0.0,232.0,0.0,3.0,8.0,14.0,40.0,6.0,7.0,10.0,10.0,20.0,41.0,3.0,4.0,7.0,12.0,18.0,61.0,0.0,1.0,0.0,0.0,0.0,25.0,30.0,57.0,4.0,4.0,1150.0,0.0,0.0,25.0,3.0,-4.800000000000001,Decision - Unanimous,,,,,,
7606f6b6c19f2d73,"November 15, 2025",Women's Flyweight,1,Valentina Shevchenko,Zhang Weili,37.8,65.0,66.0,125.0,32.16,36.3,64.0,63.0,115.0,1.84,0.0,150.0,0.0,8.0,13.0,21.0,44.0,14.0,17.0,6.0,7.0,27.0,47.0,8.0,14.0,6.0,7.0,0.0,23.0,0.0,7.0,17.0,9.0,59.0,13.0,26.0,10.0,13.0,25.0,90.0,7.0,8.0,0.0,0.0,41.0,68.0,5.0,6.0,804.0,0.0,0.0,25.0,32.0,98.0,0.0,1.0,46.0,0.0,0.0,25.0,3.0,1.5,Decision - Unanimous,,,,,,
477af74ea3cbba8b,"November 15, 2025",Welterweight,0,Sean Brady,Michael Morales,33.1,70.0,72.0,170.0,0.0,26.5,72.0,79.0,170.0,0.5797101449275363,0.0,0.0,0.0,8.0,22.0,5.0,15.0,0.0,0.0,3.0,7.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,52.0,24.0,50.0,0.0,1.0,0.0,1.0,21.0,47.0,0.0,1.0,3.0,4.0,8.0,22.0,0.0,1.0,0.0,0.0,0.0,3.45,24.0,52.0,0.0,0.0,2.0,1.0,0.0,3.45,-7.0,6.600000000000001,KO/TKO,,,,,,
3c60884853766487,"November 15, 2025",Welterweight,0,Leon Edwards,Carlos Prates,34.3,74.0,74.0,170.0,27.83505154639176,32.3,73.0,78.0,170.0,0.1546391752577319,0.0,180.0,0.0,7.0,10.0,4.0,8.0,0.0,0.0,8.0,9.0,11.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,8.0,16.0,2.0,3.0,11.0,13.0,19.0,30.0,1.0,1.0,1.0,1.0,12.0,17.0,2.0,3.0,180.0,0.0,0.0,6.466666666666667,21.0,32.0,0.0,0.0,1.0,1.0,0.0,6.466666666666667,-4.0,2.0,KO/TKO,,,,,,
9b5f190cd3f5ce16,"November 15, 2025",Lightweight,0,Beneil Dariush,Benoit Saint Denis,36.6,70.0,72.0,155.0,0.0,30.0,71.0,73.0,155.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.2666666666666666,-1.0,6.600000000000001,KO/TKO,,,,,,
292b83afa418635f,"November 15, 2025",Middleweight,1,Bo Nickal,Rodolfo Vieira,29.9,73.0,76.0,185.0,7.096774193548387,36.2,72.0,73.0,185.0,4.838709677419355,0.0,65.0,0.0,28.0,46.0,56.0,93.0,13.0,19.0,8.0,9.0,64.0,103.0,7.0,9.0,6.0,9.0,0.0,32.0,0.0,7.0,19.0,7.0,38.0,6.0,12.0,11.0,14.0,23.0,63.0,1.0,1.0,0.0,0.0,77.0,121.0,2.0,3.0,88.0,1.0,1.0,12.4,24.0,64.0,0.0,6.0,60.0,0.0,0.0,12.4,3.0,-6.300000000000004,KO/TKO,,,,,,
ebb012c5f3fd0cbb,"November 15, 2025",Middleweight,0,Roman Kopylov,Gregory Rodrigues,33.6,72.0,75.0,185.0,2.333333333333333,33.8,75.0,75.0,185.0,1.6,0.0,31.0,0.0,9.0,16.0,35.0,80.0,9.0,16.0,8.0,9.0,51.0,103.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,35.0,59.0,133.0,28.0,37.0,3.0,3.0,84.0,164.0,6.0,9.0,0.0,0.0,52.0,105.0,2.0,2.0,35.0,0.0,0.0,15.0,90.0,173.0,0.0,4.0,24.0,0.0,1.0,15.0,0.0,-0.1999999999999957,Decision - Unanimous,,,,,,
909cd8633507a0c8,"November 15, 2025",Women's Flyweight,1,Erin Blanchfield,Tracy Cortez,26.6,64.0,66.0,125.0,16.746575342465754,32.0,65.0,65.0,125.0,3.082191780821918,1.0,0.0,0.0,43.0,92.0,38.0,100.0,6.0,8.0,8.0,8.0,51.0,115.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,76.0,35.0,88.0,7.0,12.0,4.0,4.0,45.0,100.0,1.0,4.0,0.0,0.0,52.0,116.0,2.0,3.0,163.0,0.0,1.0,9.733333333333333,46.0,104.0,1.0,3.0,30.0,0.0,0.0,9.733333333333333,1.0,-5.399999999999999,Submission,,,,,,
e313286b307334a7,"November 15, 2025",Featherweight,0,Malcolm Wellmaker,Ethyn Ewing,31.5,70.0,71.0,135.0,4.733333333333333,27.8,66.0,69.0,145.0,5.266666666666667,0.0,20.0,0.0,21.0,27.0,35.0,87.0,35.0,45.0,7.0,14.0,53.0,116.0,24.0,30.0,0.0,0.0,0.0,26.0,0.0,12.0,29.0,70.0,147.0,10.0,11.0,5.0,5.0,67.0,138.0,18.0,25.0,0.0,0.0,77.0,146.0,0.0,3.0,71.0,0.0,0.0,15.0,85.0,163.0,3.0,5.0,79.0,0.0,0.0,15.0,2.0,3.6999999999999993,Decision - Unanimous,,,,,,
9bbdc2a2ab334541,"November 15, 2025",Middleweight,1,Kyle Daukaus,Gerald Meerschaert,32.8,74.0,76.0,185.0,20.4,38.0,73.0,77.0,185.0,0.0,0.0,17.0,0.0,8.0,11.0,8.0,10.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,17.0,1.0,1.0,0.8333333333333334,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,-1.0,-5.200000000000003,Submission,,,,,,
e3cbd663732f4a98,"November 15, 2025",Featherweight,1,Pat Sabatini,Chepe Mariscal,35.1,68.0,70.0,145.0,42.46666666666667,33.1,67.0,69.0,145.0,3.2,0.0,159.0,0.0,4.0,11.0,10.0,24.0,2.0,5.0,0.0,0.0,4.0,18.0,2.0,2.0,6.0,9.0,1.0,33.0,1.0,1.0,4.0,2.0,13.0,2.0,3.0,3.0,3.0,6.0,13.0,1.0,4.0,0.0,2.0,12.0,29.0,7.0,12.0,637.0,0.0,0.0,15.0,7.0,19.0,0.0,0.0,48.0,0.0,0.0,15.0,1.0,2.0,Decision - Unanimous,,,,,,
6c2c6a6e3f4d04db,"November 15, 2025",Women's Strawweight,0,Angela Hill,Fatima Kline,40.9,63.0,64.0,115.0,1.933333333333333,25.4,66.0,67.0,115.0,21.066666666666663,0.0,10.0,0.0,9.0,26.0,34.0,85.0,15.0,27.0,7.0,8.0,44.0,103.0,12.0,17.0,0.0,0.0,0.0,181.0,0.0,25.0,44.0,89.0,189.0,23.0,30.0,3.0,4.0,71.0,167.0,15.0,20.0,29.0,36.0,56.0,120.0,0.0,0.0,29.0,0.0,0.0,15.0,115.0,223.0,4.0,7.0,316.0,0.0,0.0,15.0,-3.0,15.5,Decision - Unanimous,,,,,,
c037cf1f7b429d5e,"November 15, 2025",Middleweight,1,Baisangur Susurkaev,Eric McConico,24.9,74.0,79.0,185.0,16.59025787965616,35.6,72.0,77.0,185.0,11.77650429799427,0.0,139.0,0.0,13.0,17.0,20.0,52.0,25.0,28.0,8.0,8.0,42.0,76.0,11.0,12.0,0.0,0.0,0.0,97.0,0.0,17.0,29.0,28.0,81.0,10.0,11.0,15.0,15.0,36.0,89.0,17.0,18.0,0.0,0.0,53.0,88.0,2.0,7.0,193.0,1.0,0.0,11.633333333333333,53.0,107.0,0.0,0.0,137.0,0.0,0.0,11.633333333333333,2.0,-10.700000000000005,KO/TKO,-600.0,450.0,0.8571428571428571,0.1818181818181818,0.6753246753246753,0.8571428571428571
1a5378e32e8519ef,"November 15, 2025",Lightweight,0,Viacheslav Borshchev,Matheus Camilo,33.9,71.0,69.0,155.0,1.6,25.0,70.0,69.0,155.0,13.466666666666669,1.0,0.0,0.0,9.0,41.0,40.0,150.0,16.0,25.0,9.0,13.0,64.0,186.0,1.0,2.0,0.0,0.0,0.0,47.0,0.0,12.0,30.0,27.0,79.0,6.0,6.0,6.0,8.0,37.0,90.0,1.0,2.0,1.0,1.0,65.0,188.0,0.0,0.0,24.0,0.0,0.0,15.0,39.0,93.0,5.0,10.0,202.0,0.0,0.0,15.0,0.0,8.899999999999999,Decision - Unanimous,-130.0,110.0,0.5652173913043478,0.4761904761904761,0.0890269151138716,0.5652173913043478
4e224ebb6394611d,"November 08, 2025",Welterweight,1,Gabriel Bonfim,Randy Brown,28.3,73.0,72.0,170.0,0.0,35.4,75.0,78.0,170.0,0.0,0.0,0.0,0.0,24.0,43.0,11.0,36.0,1.0,1.0,23.0,27.0,33.0,62.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,61.0,11.0,48.0,9.0,21.0,13.0,18.0,33.0,87.0,0.0,0.0,0.0,0.0,35.0,64.0,0.0,0.0,0.0,1.0,0.0,6.666666666666667,33.0,87.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,-6.0,-7.099999999999998,KO/TKO,,,,,,
f7e9bd2d6f81aeae,"November 08, 2025",Flyweight,0,Matt Schnell,Joseph Morales,35.9,68.0,70.0,125.0,5.172413793103448,31.3,66.0,69.0,125.0,24.82758620689655,1.0,15.0,1.0,4.0,11.0,1.0,8.0,2.0,2.0,1.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0,72.0,1.0,5.0,11.0,4.0,10.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,3.0,4.0,4.0,11.0,1.0,1.0,15.0,0.0,0.0,2.9,5.0,11.0,0.0,0.0,72.0,0.0,1.0,2.9,1.0,4.599999999999998,Submission,,,,,,
b23fa678cc65cf5b,"November 08, 2025",Welterweight,0,Muslim Salikhov,Uros Medic,41.5,71.0,70.0,170.0,0.0,32.6,73.0,71.0,170.0,4.761904761904762,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,13.0,5.0,9.0,3.0,3.0,0.0,1.0,5.0,9.0,0.0,0.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.05,8.0,13.0,0.0,0.0,5.0,1.0,0.0,1.05,-1.0,8.899999999999999,KO/TKO,,,,,,
20971ed9a842b0cb,"November 08, 2025",Lightweight,1,Chris Padilla,Ismael Bonfim,30.3,69.0,74.0,155.0,21.157894736842103,30.0,68.0,71.0,155.0,1.5789473684210529,0.0,143.0,0.0,17.0,31.0,33.0,60.0,10.0,15.0,21.0,34.0,43.0,83.0,6.0,6.0,15.0,20.0,0.0,8.0,0.0,14.0,28.0,27.0,68.0,12.0,13.0,3.0,3.0,42.0,84.0,0.0,0.0,0.0,0.0,64.0,109.0,0.0,0.0,201.0,0.0,0.0,9.5,42.0,84.0,1.0,3.0,15.0,0.0,0.0,9.5,3.0,0.3000000000000007,KO/TKO,,,,,,
ac4343150638b635,"November 08, 2025",Middleweight,1,Christian Leroy Duncan,Marco Tulio,30.4,74.0,79.0,185.0,8.399999999999999,31.5,72.0,74.0,185.0,18.36,0.0,61.0,0.0,8.0,18.0,11.0,27.0,3.0,7.0,9.0,12.0,20.0,43.0,1.0,1.0,2.0,2.0,0.0,151.0,0.0,8.0,17.0,13.0,36.0,3.0,7.0,11.0,14.0,22.0,49.0,5.0,8.0,0.0,0.0,23.0,46.0,1.0,1.0,70.0,1.0,0.0,8.333333333333334,27.0,57.0,2.0,5.0,153.0,0.0,0.0,8.333333333333334,5.0,-1.1000000000000014,KO/TKO,,,,,,
e3d657dd88864ba7,"November 08, 2025",Featherweight,0,Hyder Amil,Jamall Emmers,35.6,69.0,70.0,145.0,1.1333333333333333,36.4,70.0,74.0,145.0,34.333333333333336,0.0,17.0,0.0,33.0,90.0,28.0,94.0,7.0,13.0,12.0,18.0,44.0,119.0,3.0,6.0,0.0,0.0,0.0,25.0,0.0,28.0,65.0,37.0,83.0,13.0,17.0,0.0,1.0,38.0,83.0,3.0,4.0,9.0,14.0,47.0,125.0,0.0,1.0,17.0,0.0,0.0,15.0,50.0,101.0,7.0,8.0,515.0,0.0,1.0,15.0,-4.0,-0.7999999999999972,Decision - Unanimous,160.0,-185.0,0.3846153846153846,0.6491228070175439,-0.2645074224021592,0.3846153846153846
c6d56aad93f98249,"November 08, 2025",Bantamweight,0,Ricky Simon,Raoni Barcelos,33.3,66.0,69.0,135.0,5.666666666666667,38.6,67.0,67.0,135.0,0.6,1.0,45.0,1.0,24.0,52.0,57.0,165.0,9.0,15.0,1.0,1.0,58.0,170.0,3.0,4.0,6.0,7.0,0.0,9.0,0.0,16.0,33.0,53.0,150.0,19.0,24.0,10.0,13.0,80.0,184.0,2.0,3.0,0.0,0.0,67.0,181.0,0.0,6.0,85.0,0.0,0.0,15.0,82.0,187.0,1.0,8.0,9.0,0.0,0.0,15.0,2.0,-5.300000000000004,Decision - Unanimous,-210.0,180.0,0.6774193548387096,0.3571428571428571,0.3202764976958525,0.6774193548387096
80eae31bc0a94a65,"November 08, 2025",Women's Bantamweight,0,Mayra Bueno Silva,Jacqueline Cavalcanti,34.3,66.0,66.0,135.0,4.8,28.3,68.0,70.0,135.0,3.6666666666666665,0.0,57.0,0.0,9.0,24.0,15.0,62.0,8.0,14.0,16.0,21.0,36.0,93.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,21.0,40.0,45.0,118.0,20.0,26.0,15.0,20.0,73.0,156.0,7.0,8.0,0.0,0.0,39.0,97.0,0.0,4.0,72.0,0.0,0.0,15.0,80.0,164.0,0.0,0.0,55.0,0.0,0.0,15.0,-4.0,5.9999999999999964,Decision - Unanimous,250.0,-300.0,0.2857142857142857,0.75,-0.4642857142857143,0.2857142857142857
87dcb3eab20f6ac1,"November 08, 2025",Heavyweight,1,Josh Hokit,Max Gimenis,28.1,73.0,73.0,236.0,8.571428571428571,32.7,74.0,75.0,256.0,0.0,0.0,8.0,0.0,9.0,17.0,9.0,17.0,0.0,0.0,0.0,0.0,7.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,4.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,9.0,17.0,0.0,0.0,8.0,2.0,0.0,0.9333333333333332,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,-2.0,-4.600000000000001,KO/TKO,-300.0,250.0,0.75,0.2857142857142857,0.4642857142857143,0.75
9126633d921afb57,"November 08, 2025",Women's Strawweight,0,Tecia Pennington,Denise Gomes,36.3,61.0,60.0,115.0,2.1333333333333333,26.0,62.0,63.0,115.0,15.4,0.0,8.0,0.0,22.0,51.0,15.0,56.0,9.0,19.0,34.0,50.0,58.0,118.0,0.0,7.0,0.0,0.0,1.0,10.0,0.0,25.0,61.0,19.0,86.0,15.0,29.0,19.0,23.0,48.0,129.0,2.0,5.0,3.0,4.0,58.0,125.0,1.0,2.0,32.0,0.0,0.0,15.0,53.0,138.0,3.0,10.0,231.0,0.0,0.0,15.0,-3.0,10.299999999999995,Decision - Unanimous,170.0,-200.0,0.3703703703703703,0.6666666666666666,-0.2962962962962963,0.3703703703703703
238c274c90587e21,"November 08, 2025",Bantamweight,0,Miles Johns,Daniel Marcos,31.7,67.0,68.0,135.0,10.017761989342809,32.8,67.0,69.0,135.0,25.47069271758437,0.0,79.0,0.0,8.0,20.0,21.0,45.0,3.0,5.0,4.0,4.0,28.0,49.0,0.0,5.0,0.0,0.0,0.0,96.0,0.0,12.0,21.0,15.0,33.0,8.0,10.0,4.0,4.0,14.0,34.0,13.0,13.0,0.0,0.0,28.0,54.0,0.0,1.0,94.0,0.0,0.0,9.383333333333333,27.0,47.0,3.0,4.0,239.0,0.0,1.0,9.383333333333333,-1.0,-1.099999999999998,Submission,250.0,-300.0,0.2857142857142857,0.75,-0.4642857142857143,0.2857142857142857
84b66bf7fba2d59d,"November 08, 2025",Catch Weight,1,Zach Reese,Jackson McVey,31.7,76.0,77.0,185.0,21.70854271356784,26.7,76.0,77.0,185.0,21.55778894472361,0.0,58.0,0.0,31.0,40.0,21.0,31.0,5.0,5.0,6.0,6.0,15.0,19.0,16.0,21.0,1.0,2.0,1.0,143.0,1.0,53.0,67.0,28.0,39.0,27.0,33.0,1.0,1.0,9.0,19.0,47.0,54.0,0.0,0.0,32.0,42.0,3.0,3.0,144.0,0.0,1.0,6.633333333333334,56.0,73.0,0.0,0.0,143.0,0.0,0.0,6.633333333333334,0.0,5.0,Submission,,385.0,,0.2061855670103092,,
747d922b329b7f30,"November 01, 2025",Featherweight,1,Steve Garcia,David Onama,33.6,72.0,75.0,145.0,1.1214953271028036,31.5,71.0,74.0,145.0,0.0,0.0,4.0,0.0,33.0,62.0,28.0,56.0,5.0,6.0,0.0,0.0,26.0,52.0,5.0,7.0,2.0,3.0,0.0,0.0,0.0,2.0,16.0,1.0,14.0,0.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,33.0,62.0,0.0,0.0,4.0,1.0,0.0,3.566666666666667,2.0,16.0,0.0,0.0,0.0,0.0,0.0,3.566666666666667,1.0,2.1000000000000014,KO/TKO,-150.0,130.0,0.6,0.4347826086956521,0.1652173913043478,0.6
9d9390b550d77e06,"November 01, 2025",Heavyweight,1,Waldo Cortes Acosta,Ante Delija,34.2,76.0,78.0,260.0,24.351464435146443,35.4,75.0,78.0,239.0,6.276150627615063,0.0,97.0,0.0,12.0,17.0,9.0,11.0,2.0,5.0,1.0,1.0,4.0,8.0,2.0,3.0,6.0,6.0,0.0,25.0,0.0,16.0,36.0,13.0,33.0,2.0,2.0,1.0,1.0,15.0,33.0,1.0,3.0,0.0,0.0,12.0,17.0,0.0,0.0,97.0,1.0,0.0,3.983333333333333,16.0,36.0,0.0,1.0,25.0,0.0,0.0,3.983333333333333,0.0,-1.1999999999999955,KO/TKO,145.0,-170.0,0.4081632653061224,0.6296296296296297,-0.2214663643235072,0.4081632653061224
